3820,AC114977.2,,AC115100.1
4022,AC114980.1,,AC115102.1
12575,AC115099.1,,AC115220.1
12812,AC115100.1,,AC115220.3
10896,AC115102.1,,AC115282.1
5495,AC115220.1,,AC115282.2
5497,AC115220.3,,AC115284.3
2509,AC115282.1,,AC115284.4
2508,AC115282.2,,AC115485.1
2501,AC115284.3,,AC115522.1
2500,AC115284.4,,AC115618.1
5942,AC115485.1,,AC115618.2
13512,AC115522.1,,AC115619.1
14909,AC115618.1,,AC115622.1
14910,AC115618.2,,AC115676.1
1370,AC115619.1,,AC115837.2
3388,AC115622.1,,AC115989.1
8649,AC115676.1,,AC116003.1
6356,AC115837.2,,AC116003.2
12010,AC115989.1,,AC116003.3
13014,AC116003.1,,AC116021.1
13016,AC116003.2,,AC116025.1
13013,AC116003.3,,AC116025.2
8030,AC116021.1,,AC116035.1
12561,AC116025.1,,AC116036.2
12560,AC116025.2,,AC116038.1
2427,AC116035.1,,AC116049.2
2522,AC116036.2,,AC116096.1
2441,AC116038.1,,AC116099.1
3201,AC116049.2,,AC116158.1
2418,AC116096.1,,AC116158.2
478,AC116099.1,,AC116158.3
10538,AC116158.1,,AC116312.1
10539,AC116158.2,,AC116317.1
10537,AC116158.3,,AC116337.3
4258,AC116312.1,,AC116337.4
2987,AC116317.1,,AC116345.1
3947,AC116337.3,,AC116345.3
3946,AC116337.4,,AC116345.4
3937,AC116345.1,,AC116348.1
3935,AC116345.3,,AC116348.2
3936,AC116345.4,,AC116348.3
11337,AC116348.1,,AC116350.1
11338,AC116348.2,,AC116351.1
11336,AC116348.3,,AC116351.2
3844,AC116350.1,,AC116361.1
3631,AC116351.1,,AC116362.1
3632,AC116351.2,,AC116362.2
3686,AC116361.1,,AC116366.1
4125,AC116362.1,,AC116366.2
4127,AC116362.2,,AC116407.1
4149,AC116366.1,,AC116407.2
4148,AC116366.2,,AC116424.1
12121,AC116407.1,,AC116428.1
12120,AC116407.2,,AC116447.1
2704,AC116424.1,,AC116456.1
4064,AC116428.1,,AC116534.1
12840,AC116447.1,,AC116535.1
7874,AC116456.1,,AC116552.1
7940,AC116534.1,,AC116563.1
7892,AC116535.1,,AC116565.1
11778,AC116552.1,,AC116609.1
3404,AC116563.1,,AC116609.2
2955,AC116565.1,,AC116609.3
1252,AC116609.1,,AC116611.1
1251,AC116609.2,,AC116612.1
1250,AC116609.3,,AC116616.1
3092,AC116611.1,,AC116634.1
3002,AC116612.1,,AC116651.1
3549,AC116616.1,,AC116666.1
3521,AC116634.1,,AC116667.1
3048,AC116651.1,,AC116667.2
15153,AC116666.1,,AC116903.1
11627,AC116667.1,,AC116903.2
11628,AC116667.2,,AC116913.1
10942,AC116903.1,,AC116914.1
10941,AC116903.2,,AC116914.2
10759,AC116913.1,,AC117373.1
11858,AC116914.1,,AC117373.2
11857,AC116914.2,,AC117377.1
9309,AC117373.1,,AC117382.2
9310,AC117373.2,,AC117383.1
9116,AC117377.1,,AC117386.1
2716,AC117382.2,,AC117386.2
2739,AC117383.1,,AC117394.2
2775,AC117386.1,,AC117395.1
2774,AC117386.2,,AC117422.1
2784,AC117394.2,,AC117430.1
2773,AC117395.1,,AC117435.1
2671,AC117422.1,,AC117453.1
2623,AC117430.1,,AC117460.1
2616,AC117435.1,,AC117461.1
2857,AC117453.1,,AC117462.1
2590,AC117460.1,,AC117464.1
2565,AC117461.1,,AC117465.1
2563,AC117462.1,,AC117469.1
2575,AC117464.1,,AC117473.1
2851,AC117465.1,,AC117480.1
2919,AC117469.1,,AC117481.1
2594,AC117473.1,,AC117488.1
2684,AC117480.1,,AC117490.2
2561,AC117481.1,,AC117498.1
2665,AC117488.1,,AC117500.1
2935,AC117490.2,,AC117500.2
8841,AC117498.1,,AC117500.3
9332,AC117500.1,,AC117500.6
9333,AC117500.2,,AC117503.1
9330,AC117500.3,,AC117503.5
9331,AC117500.6,,AC117505.1
9265,AC117503.1,,AC117509.1
9266,AC117503.5,,AC117522.2
9124,AC117505.1,,AC117528.1
2625,AC117509.1,,AC117569.1
3981,AC117522.2,,AC117569.2
4023,AC117528.1,,AC117834.1
12810,AC117569.1,,AC117834.2
12811,AC117569.2,,AC117944.1
6428,AC117834.1,,AC117945.1
6427,AC117834.2,,AC117945.2
476,AC117944.1,,AC118344.1
281,AC117945.1,,AC118345.1
280,AC117945.2,,AC118469.2
13482,AC118344.1,,AC118549.1
1552,AC118345.1,,AC118553.1
518,AC118469.2,,AC118555.1
463,AC118549.1,,AC118653.1
534,AC118553.1,,AC118658.1
1194,AC118555.1,,AC118754.1
12491,AC118653.1,,AC118754.2
10996,AC118658.1,,AC118755.1
11862,AC118754.1,,AC118755.2
11863,AC118754.2,,AC118757.1
11911,AC118755.1,,AC118758.3
11910,AC118755.2,,AC119150.1
12845,AC118757.1,,AC119396.1
5479,AC118758.3,,AC119396.2
4110,AC119150.1,,AC119403.1
13164,AC119396.1,,AC119424.1
13165,AC119396.2,,AC119427.1
13116,AC119403.1,,AC119428.1
2523,AC119424.1,,AC119428.2
951,AC119427.1,,AC119673.1
376,AC119428.1,,AC119673.2
375,AC119428.2,,AC119674.1
975,AC119673.1,,AC119676.1
976,AC119673.2,,AC119677.1
391,AC119674.1,,AC119800.1
315,AC119676.1,,AC119868.2
309,AC119677.1,,AC120024.1
422,AC119800.1,,AC120036.4
12986,AC119868.2,,AC120036.5
12566,AC120024.1,,AC120042.1
6222,AC120036.4,,AC120042.2
6221,AC120036.5,,AC120045.1
6305,AC120042.1,,AC120049.1
6306,AC120042.2,,AC120053.1
10498,AC120045.1,,AC120114.1
12866,AC120049.1,,AC120114.2
6434,AC120053.1,,AC120193.1
11326,AC120114.1,,AC120194.1
11325,AC120114.2,,AC120349.1
6105,AC120193.1,,AC120498.1
6336,AC120194.1,,AC120498.10
12884,AC120349.1,,AC120498.2
11054,AC120498.1,,AC120498.3
11056,AC120498.10,,AC120498.4
11057,AC120498.2,,AC120498.6
11053,AC120498.3,,AC120498.8
11058,AC120498.4,,AC120498.9
11055,AC120498.6,,AC121154.1
11052,AC120498.8,,AC121161.2
11059,AC120498.9,,AC121247.1
3368,AC121154.1,,AC121320.1
3505,AC121161.2,,AC121333.1
2487,AC121247.1,,AC121334.3
12796,AC121320.1,,AC121334.4
2735,AC121333.1,,AC121338.1
8786,AC121334.3,,AC121338.2
8785,AC121334.4,,AC121342.1
8825,AC121338.1,,AC121493.1
8826,AC121338.2,,AC121757.1
14847,AC121342.1,,AC121757.2
2534,AC121493.1,,AC121761.1
8873,AC121757.1,,AC121761.2
8872,AC121757.2,,AC121764.1
9030,AC121761.1,,AC121764.2
9029,AC121761.2,,AC121764.3
2513,AC121764.1,,AC122108.1
2511,AC121764.2,,AC122108.2
2512,AC121764.3,,AC122129.1
10597,AC122108.1,,AC122129.2
10596,AC122108.2,,AC122134.1
11986,AC122129.1,,AC122136.1
11985,AC122129.2,,AC122138.1
2290,AC122134.1,,AC122683.1
2191,AC122136.1,,AC122685.1
3615,AC122138.1,,AC122688.2
2451,AC122683.1,,AC122688.5
8914,AC122685.1,,AC122694.1
9278,AC122688.2,,AC122697.1
9279,AC122688.5,,AC122707.1
3845,AC122694.1,,AC122710.1
4043,AC122697.1,,AC122710.2
3896,AC122707.1,,AC122719.1
3676,AC122710.1,,AC122719.2
3675,AC122710.2,,AC122719.3
3629,AC122719.1,,AC123023.1
3630,AC122719.2,,AC123023.2
3628,AC122719.3,,AC123512.1
2433,AC123023.1,,AC123567.2
2432,AC123023.2,,AC123595.1
9086,AC123512.1,,AC123595.2
9098,AC123567.2,,AC123768.1
4008,AC123595.1,,AC123768.2
4009,AC123595.2,,AC123768.3
10512,AC123768.1,,AC123768.4
10510,AC123768.2,,AC123768.5
10509,AC123768.3,,AC123777.1
10508,AC123768.4,,AC123784.1
10511,AC123768.5,,AC123786.1
6041,AC123777.1,,AC123786.3
10937,AC123784.1,,AC123788.1
13042,AC123786.1,,AC123905.1
13043,AC123786.3,,AC123912.1
7808,AC123788.1,,AC123912.2
9011,AC123905.1,,AC123912.4
13318,AC123912.1,,AC124014.1
13320,AC123912.2,,AC124016.1
13319,AC123912.4,,AC124016.2
5450,AC124014.1,,AC124017.1
3244,AC124016.1,,AC124045.1
3243,AC124016.2,,AC124057.1
3156,AC124017.1,,AC124066.1
2471,AC124045.1,,AC124067.1
7799,AC124057.1,,AC124067.2
12004,AC124066.1,,AC124067.3
6169,AC124067.1,,AC124067.4
6170,AC124067.2,,AC124068.2
6171,AC124067.3,,AC124069.1
6172,AC124067.4,,AC124242.1
10917,AC124068.2,,AC124242.3
6055,AC124069.1,,AC124248.1
6060,AC124242.1,,AC124248.2
6061,AC124242.3,,AC124254.2
10932,AC124248.1,,AC124276.1
10931,AC124248.2,,AC124276.2
13041,AC124254.2,,AC124283.1
7898,AC124276.1,,AC124283.2
7899,AC124276.2,,AC124283.3
12612,AC124283.1,,AC124290.1
12611,AC124283.2,,AC124290.2
12610,AC124283.3,,AC124301.1
6163,AC124290.1,,AC124312.2
6164,AC124290.2,,AC124312.3
7922,AC124301.1,,AC124312.5
10467,AC124312.2,,AC124319.1
10468,AC124312.3,,AC124319.2
10469,AC124312.5,,AC124784.1
12564,AC124319.1,,AC124798.1
12565,AC124319.2,,AC124798.2
9039,AC124784.1,,AC124798.3
7920,AC124798.1,,AC124804.1
7919,AC124798.2,,AC124852.1
7921,AC124798.3,,AC124854.1
12499,AC124804.1,,AC124861.1
3644,AC124852.1,,AC124861.2
4013,AC124854.1,,AC124861.3
2331,AC124861.1,,AC124862.1
2330,AC124861.2,,AC124864.3
2329,AC124861.3,,AC124893.1
2333,AC124862.1,,AC124944.3
14127,AC124864.3,,AC124947.1
2827,AC124893.1,,AC125257.1
2931,AC124944.3,,AC125257.2
9093,AC124947.1,,AC125421.1
12266,AC125257.1,,AC125421.2
12267,AC125257.2,,AC125437.1
12502,AC125421.1,,AC125437.3
12503,AC125421.2,,AC125494.1
13052,AC125437.1,,AC125494.2
13053,AC125437.3,,AC125494.3
8617,AC125494.1,,AC125603.1
8619,AC125494.2,,AC125603.2
8618,AC125494.3,,AC125603.3
9206,AC125603.1,,AC125603.4
9205,AC125603.2,,AC125611.3
9204,AC125603.3,,AC125611.4
9203,AC125603.4,,AC125613.1
8846,AC125611.3,,AC125616.1
8847,AC125611.4,,AC125618.1
2870,AC125613.1,,AC125793.1
9237,AC125616.1,,AC125807.2
2867,AC125618.1,,AC126118.1
11704,AC125793.1,,AC126121.2
8588,AC125807.2,,AC126121.3
2437,AC126118.1,,AC126175.2
2528,AC126121.2,,AC126177.3
2526,AC126121.3,,AC126178.1
9083,AC126175.2,,AC126182.3
9160,AC126177.3,,AC126283.1
9078,AC126178.1,,AC126323.2
2653,AC126182.3,,AC126323.3
3328,AC126283.1,,AC126323.5
10730,AC126323.2,,AC126323.6
10731,AC126323.3,,AC126335.1
10733,AC126323.5,,AC126365.1
10732,AC126323.6,,AC126407.1
10434,AC126335.1,,AC126468.1
12024,AC126365.1,,AC126544.2
10460,AC126407.1,,AC126614.1
8690,AC126468.1,,AC126696.1
12312,AC126544.2,,AC126696.2
8938,AC126614.1,,AC126696.3
11769,AC126696.1,,AC126755.2
11770,AC126696.2,,AC126755.3
11768,AC126696.3,,AC126763.1
11233,AC126755.2,,AC126768.1
11232,AC126755.3,,AC126768.2
11210,AC126763.1,,AC126768.3
3645,AC126768.1,,AC126773.3
3646,AC126768.2,,AC126773.4
3643,AC126768.3,,AC126773.6
11589,AC126773.3,,AC127002.2
11591,AC126773.4,,AC127024.2
11590,AC126773.6,,AC127024.3
9257,AC127002.2,,AC127024.4
12100,AC127024.2,,AC127024.5
12099,AC127024.3,,AC127024.6
12101,AC127024.4,,AC127029.2
12102,AC127024.5,,AC127035.1
12103,AC127024.6,,AC127070.1
12459,AC127029.2,,AC127070.2
8031,AC127035.1,,AC127164.1
9350,AC127070.1,,AC127459.1
9351,AC127070.2,,AC127459.2
9210,AC127164.1,,AC127496.1
11276,AC127459.1,,AC127496.2
11275,AC127459.2,,AC127496.3
12571,AC127496.1,,AC127496.4
12574,AC127496.2,,AC127496.5
12569,AC127496.3,,AC127496.6
12570,AC127496.4,,AC127502.2
12573,AC127496.5,,AC127520.1
12572,AC127496.6,,AC127521.1
10499,AC127502.2,,AC127522.1
10936,AC127520.1,,AC127526.1
11861,AC127521.1,,AC127526.2
10489,AC127522.1,,AC127526.4
7809,AC127526.1,,AC127526.5
7811,AC127526.2,,AC127537.1
7812,AC127526.4,,AC127540.1
7810,AC127526.5,,AC127540.2
11988,AC127537.1,,AC127894.1
11969,AC127540.1,,AC128685.1
11968,AC127540.2,,AC128687.2
9000,AC127894.1,,AC128687.3
2817,AC128685.1,,AC128707.1
2633,AC128687.2,,AC128709.1
2634,AC128687.3,,AC128709.2
9044,AC128707.1,,AC128709.3
2941,AC128709.1,,AC129102.1
2940,AC128709.2,,AC129492.1
2942,AC128709.3,,AC129492.2
8691,AC129102.1,,AC129492.4
11895,AC129492.1,,AC129507.1
11894,AC129492.2,,AC129507.2
11896,AC129492.4,,AC129507.3
11808,AC129507.1,,AC129507.4
11809,AC129507.2,,AC129510.1
11810,AC129507.3,,AC129510.2
11807,AC129507.4,,AC129803.1
12598,AC129510.1,,AC129807.1
12599,AC129510.2,,AC129915.3
2607,AC129803.1,,AC129926.1
2572,AC129807.1,,AC129926.2
5921,AC129915.3,,AC130307.1
12043,AC129926.1,,AC130324.1
12042,AC129926.2,,AC130324.2
7939,AC130307.1,,AC130324.3
12105,AC130324.1,,AC130343.1
12104,AC130324.2,,AC130343.2
12106,AC130324.3,,AC130352.1
11824,AC130343.1,,AC130371.1
11823,AC130343.2,,AC130371.2
6040,AC130352.1,,AC130404.1
12618,AC130371.1,,AC130404.2
12619,AC130371.2,,AC130415.1
9307,AC130404.1,,AC130456.1
9308,AC130404.2,,AC130456.2
9045,AC130415.1,,AC130456.3
11243,AC130456.1,,AC130456.4
11245,AC130456.2,,AC130456.5
11247,AC130456.3,,AC130466.1
11246,AC130456.4,,AC130467.1
11248,AC130456.5,,AC130469.1
11274,AC130466.1,,AC130650.1
11751,AC130467.1,,AC130650.2
13181,AC130469.1,,AC130651.1
11203,AC130650.1,,AC130710.1
11202,AC130650.2,,AC130814.1
11217,AC130651.1,,AC130888.1
1344,AC130710.1,,AC130895.1
1358,AC130814.1,,AC131009.1
2701,AC130888.1,,AC131009.2
9200,AC130895.1,,AC131009.3
9335,AC131009.1,,AC131011.1
9334,AC131009.2,,AC131025.1
9336,AC131009.3,,AC131025.2
14846,AC131011.1,,AC131025.3
4262,AC131025.1,,AC131094.1
4263,AC131025.2,,AC131097.1
4261,AC131025.3,,AC131097.2
3554,AC131094.1,,AC131097.3
2346,AC131097.1,,AC131157.1
2347,AC131097.2,,AC131159.1
2348,AC131097.3,,AC131159.2
8850,AC131157.1,,AC131182.1
9215,AC131159.1,,AC131210.1
9214,AC131159.2,,AC131211.1
3419,AC131182.1,,AC131212.1
2749,AC131210.1,,AC131235.2
2816,AC131211.1,,AC131235.3
9349,AC131212.1,,AC131237.1
2881,AC131235.2,,AC131238.1
2880,AC131235.3,,AC131254.1
2614,AC131237.1,,AC131254.2
9216,AC131238.1,,AC131254.3
6135,AC131254.1,,AC131274.1
6137,AC131254.2,,AC131391.1
6136,AC131254.3,,AC131568.1
12040,AC131274.1,,AC131571.1
11190,AC131391.1,,AC131649.1
6590,AC131568.1,,AC131902.1
7963,AC131571.1,,AC131934.1
11165,AC131649.1,,AC131944.1
6254,AC131902.1,,AC131953.1
7775,AC131934.1,,AC131953.2
3258,AC131944.1,,AC131956.1
3119,AC131953.1,,AC131956.2
3118,AC131953.2,,AC131956.3
3407,AC131956.1,,AC131971.1
3405,AC131956.2,,AC132153.1
3406,AC131956.3,,AC132192.1
7800,AC131971.1,,AC132192.2
1512,AC132153.1,,AC132216.1
7883,AC132192.1,,AC132217.1
7884,AC132192.2,,AC132217.2
7976,AC132216.1,,AC132219.1
7798,AC132217.1,,AC132660.2
7797,AC132217.2,,AC132803.1
6389,AC132219.1,,AC132807.1
2577,AC132660.2,,AC132807.2
4240,AC132803.1,,AC132825.2
2414,AC132807.1,,AC132825.3
2415,AC132807.2,,AC132872.1
12039,AC132825.2,,AC132872.2
12037,AC132825.3,,AC132872.3
12603,AC132872.1,,AC132872.5
12600,AC132872.2,,AC132938.1
12601,AC132872.3,,AC132938.2
12602,AC132872.5,,AC132938.3
12604,AC132938.1,,AC132938.6
12605,AC132938.2,,AC133040.1
12608,AC132938.3,,AC133065.1
12607,AC132938.6,,AC133106.1
2562,AC133040.1,,AC133480.1
11169,AC133065.1,,AC133485.2
2090,AC133106.1,,AC133485.3
9019,AC133480.1,,AC133485.5
11374,AC133485.2,,AC133485.7
11373,AC133485.3,,AC133528.1
11372,AC133485.5,,AC133530.1
11371,AC133485.7,,AC133540.1
2342,AC133528.1,,AC133550.2
3369,AC133530.1,,AC133550.3
11728,AC133540.1,,AC133551.1
11310,AC133550.2,,AC133552.5
11311,AC133550.3,,AC133565.1
15299,AC133551.1,,AC133634.1
11289,AC133552.5,,AC133637.2
11163,AC133565.1,,AC133644.2
6605,AC133634.1,,AC133681.1
10918,AC133637.2,,AC133785.1
1647,AC133644.2,,AC133865.1
2680,AC133681.1,,AC133919.1
1905,AC133785.1,,AC133919.2
452,AC133865.1,,AC133961.1
11802,AC133919.1,,AC134043.2
11803,AC133919.2,,AC134312.1
3075,AC133961.1,,AC134312.2
4300,AC134043.2,,AC134312.3
11773,AC134312.1,,AC134312.4
11774,AC134312.2,,AC134312.5
11772,AC134312.3,,AC134312.6
11771,AC134312.4,,AC134349.1
11775,AC134312.5,,AC134407.1
11776,AC134312.6,,AC134508.1
8652,AC134349.1,,AC134508.2
12474,AC134407.1,,AC134682.1
2557,AC134508.1,,AC134684.11
2556,AC134508.2,,AC134684.8
6642,AC134682.1,,AC134684.9
5970,AC134684.11,,AC134772.1
5971,AC134684.8,,AC134775.1
5972,AC134684.9,,AC134978.1
2478,AC134772.1,,AC134980.2
8008,AC134775.1,,AC134981.1
13044,AC134978.1,,AC135012.1
10449,AC134980.2,,AC135012.2
10447,AC134981.1,,AC135012.3
11741,AC135012.1,,AC135048.2
11742,AC135012.2,,AC135048.3
11743,AC135012.3,,AC135050.1
11345,AC135048.2,,AC135050.3
11346,AC135048.3,,AC135050.4
11348,AC135050.1,,AC135050.5
11347,AC135050.3,,AC135050.6
11349,AC135050.4,,AC135068.1
11350,AC135050.5,,AC135068.2
11351,AC135050.6,,AC135068.3
10441,AC135068.1,,AC135068.7
10446,AC135068.2,,AC135068.8
10442,AC135068.3,,AC135068.9
10443,AC135068.7,,AC135166.1
10444,AC135068.8,,AC135178.2
10445,AC135068.9,,AC135178.4
6557,AC135166.1,,AC135178.5
11898,AC135178.2,,AC135178.6
11900,AC135178.4,,AC135279.4
11899,AC135178.5,,AC135388.1
11897,AC135178.6,,AC135457.1
8973,AC135279.4,,AC135507.1
9313,AC135388.1,,AC135726.1
4192,AC135457.1,,AC135776.1
2521,AC135507.1,,AC135776.2
11880,AC135726.1,,AC135782.1
11414,AC135776.1,,AC135782.2
11415,AC135776.2,,AC135782.3
11789,AC135782.1,,AC135803.1
11788,AC135782.2,,AC135893.1
11790,AC135782.3,,AC135895.1
451,AC135803.1,,AC136188.1
2949,AC135893.1,,AC136285.1
8980,AC135895.1,,AC136285.2
9023,AC136188.1,,AC136285.3
11755,AC136285.1,,AC136297.1
11756,AC136285.2,,AC136352.2
11754,AC136285.3,,AC136352.3
7783,AC136297.1,,AC136424.1
15296,AC136352.2,,AC136424.2
15295,AC136352.3,,AC136428.1
4299,AC136424.1,,AC136431.1
4298,AC136424.2,,AC136431.2
11406,AC136428.1,,AC136443.3
11222,AC136431.1,,AC136443.4
11223,AC136431.2,,AC136469.1
11207,AC136443.3,,AC136475.1
11206,AC136443.4,,AC136475.2
13179,AC136469.1,,AC136475.3
7765,AC136475.1,,AC136475.4
7764,AC136475.2,,AC136475.5
7763,AC136475.3,,AC136475.7
7766,AC136475.4,,AC136475.8
7769,AC136475.5,,AC136475.9
7768,AC136475.7,,AC136489.1
7767,AC136475.8,,AC136601.1
7770,AC136475.9,,AC136604.2
14896,AC136489.1,,AC136604.3
4388,AC136601.1,,AC136612.1
4398,AC136604.2,,AC136616.1
4399,AC136604.3,,AC136616.2
15300,AC136612.1,,AC136616.3
15301,AC136616.1,,AC136618.1
15303,AC136616.2,,AC136624.1
15302,AC136616.3,,AC136624.2
11234,AC136618.1,,AC136628.1
11218,AC136624.1,,AC136628.4
11219,AC136624.2,,AC136698.1
4396,AC136628.1,,AC136777.1
4397,AC136628.4,,AC136944.1
10889,AC136698.1,,AC136944.2
5916,AC136777.1,,AC136944.4
11401,AC136944.1,,AC137056.1
11402,AC136944.2,,AC137494.1
11403,AC136944.4,,AC137561.1
11254,AC137056.1,,AC137579.1
11470,AC137494.1,,AC137579.2
8688,AC137561.1,,AC137590.1
6174,AC137579.1,,AC137590.2
6173,AC137579.2,,AC137630.1
9337,AC137590.1,,AC137630.2
9338,AC137590.2,,AC137630.3
2482,AC137630.1,,AC137630.4
2481,AC137630.2,,AC137695.3
2484,AC137630.3,,AC137735.1
2483,AC137630.4,,AC137735.2
2694,AC137695.3,,AC137735.3
12504,AC137735.1,,AC137761.1
12506,AC137735.2,,AC137770.1
12505,AC137735.3,,AC137810.1
11381,AC137761.1,,AC137834.2
4241,AC137770.1,,AC137894.1
3801,AC137810.1,,AC137894.3
8937,AC137834.2,,AC137932.1
7773,AC137894.1,,AC137932.2
7772,AC137894.3,,AC137932.3
11794,AC137932.1,,AC137936.1
11795,AC137932.2,,AC138024.1
11793,AC137932.3,,AC138028.1
2519,AC137936.1,,AC138028.2
1031,AC138024.1,,AC138028.3
11784,AC138028.1,,AC138028.4
11782,AC138028.2,,AC138028.5
11779,AC138028.3,,AC138028.6
11781,AC138028.4,,AC138035.1
11783,AC138028.5,,AC138035.2
11780,AC138028.6,,AC138057.1
4417,AC138035.1,,AC138089.1
4418,AC138035.2,,AC138123.1
2527,AC138057.1,,AC138123.2
1231,AC138089.1,,AC138150.1
9091,AC138123.1,,AC138150.2
9092,AC138123.2,,AC138207.1
12303,AC138150.1,,AC138207.2
12304,AC138150.2,,AC138207.4
12107,AC138207.1,,AC138207.5
12112,AC138207.2,,AC138207.7
12110,AC138207.4,,AC138207.9
12108,AC138207.5,,AC138230.1
12111,AC138207.7,,AC138304.1
12109,AC138207.9,,AC138305.1
7771,AC138230.1,,AC138305.2
11700,AC138304.1,,AC138331.1
11544,AC138305.1,,AC138356.1
11545,AC138305.2,,AC138356.3
9042,AC138331.1,,AC138360.1
6176,AC138356.1,,AC138393.3
6175,AC138356.3,,AC138409.3
9121,AC138360.1,,AC138420.1
1062,AC138393.3,,AC138466.1
3797,AC138409.3,,AC138466.3
11147,AC138420.1,,AC138470.2
9340,AC138466.1,,AC138474.1
9339,AC138466.3,,AC138512.1
13521,AC138470.2,,AC138625.1
13231,AC138474.1,,AC138625.2
11777,AC138512.1,,AC138627.1
11610,AC138625.1,,AC138646.1
11609,AC138625.2,,AC138647.1
11633,AC138627.1,,AC138647.2
6370,AC138646.1,,AC138649.1
6638,AC138647.1,,AC138655.1
6637,AC138647.2,,AC138696.2
10457,AC138649.1,,AC138761.1
1484,AC138655.1,,AC138781.1
6651,AC138696.2,,AC138811.1
12034,AC138761.1,,AC138819.1
3610,AC138781.1,,AC138854.1
11235,AC138811.1,,AC138869.2
4380,AC138819.1,,AC138869.3
3753,AC138854.1,,AC138894.2
11393,AC138869.2,,AC138904.1
11395,AC138869.3,,AC138904.3
11305,AC138894.2,,AC138907.1
11304,AC138904.1,,AC138907.2
11303,AC138904.3,,AC138907.3
11377,AC138907.1,,AC138907.7
11380,AC138907.2,,AC138915.3
11379,AC138907.3,,AC138932.2
11376,AC138907.7,,AC138932.5
11375,AC138915.3,,AC138956.1
11208,AC138932.2,,AC138956.2
11209,AC138932.5,,AC138965.1
4370,AC138956.1,,AC138965.2
4371,AC138956.2,,AC138969.1
4364,AC138965.1,,AC138969.3
4363,AC138965.2,,AC139019.1
11221,AC138969.1,,AC139099.1
11220,AC138969.3,,AC139099.2
6593,AC139019.1,,AC139100.1
12622,AC139099.1,,AC139100.2
12621,AC139099.2,,AC139149.1
13071,AC139100.1,,AC139426.2
13070,AC139100.2,,AC139491.1
12586,AC139149.1,,AC139491.3
10507,AC139426.2,,AC139491.4
4366,AC139491.1,,AC139491.8
4365,AC139491.3,,AC139493.2
4367,AC139491.4,,AC139497.1
4368,AC139491.8,,AC139530.1
4369,AC139493.2,,AC139530.3
3752,AC139497.1,,AC139712.3
12588,AC139530.1,,AC139718.1
12587,AC139530.3,,AC139718.2
1497,AC139712.3,,AC139720.1
3332,AC139718.1,,AC139720.2
3331,AC139718.2,,AC139722.1
3426,AC139720.1,,AC139768.1
3425,AC139720.2,,AC139769.2
3242,AC139722.1,,AC139792.1
8859,AC139768.1,,AC139795.2
13337,AC139769.2,,AC139795.3
3796,AC139792.1,,AC139834.1
4379,AC139795.2,,AC139887.1
4378,AC139795.3,,AC139887.2
3926,AC139834.1,,AC139887.3
2961,AC139887.1,,AC139887.4
2960,AC139887.2,,AC139887.5
2962,AC139887.3,,AC140118.1
2959,AC139887.4,,AC140118.2
2963,AC139887.5,,AC140121.1
9326,AC140118.1,,AC140125.1
9325,AC140118.2,,AC140125.2
9300,AC140121.1,,AC140125.3
4382,AC140125.1,,AC140134.2
4381,AC140125.2,,AC140168.1
4383,AC140125.3,,AC140481.1
3924,AC140134.2,,AC140481.2
3748,AC140168.1,,AC140658.1
1904,AC140481.1,,AC140658.2
1902,AC140481.2,,AC140725.1
11410,AC140658.1,,AC140847.1
11407,AC140658.2,,AC140847.2
11031,AC140725.1,,AC140912.1
8781,AC140847.1,,AC141002.1
8782,AC140847.2,,AC141257.1
11629,AC140912.1,,AC141257.2
2480,AC141002.1,,AC141272.1
11399,AC141257.1,,AC141273.1
11396,AC141257.2,,AC141424.1
15304,AC141272.1,,AC141586.2
11255,AC141273.1,,AC141586.3
11811,AC141424.1,,AC141930.1
11098,AC141586.2,,AC141930.2
11097,AC141586.3,,AC142086.1
1259,AC141930.1,,AC142086.4
1260,AC141930.2,,AC142116.2
11383,AC142086.1,,AC142472.1
11388,AC142086.4,,AC144450.1
1883,AC142116.2,,AC144521.1
12302,AC142472.1,,AC144568.2
1261,AC144450.1,,AC144652.1
2416,AC144521.1,,AC144831.1
5912,AC144568.2,,AC144833.1
5882,AC144652.1,,AC144836.1
12620,AC144831.1,,AC145098.1
10478,AC144833.1,,AC145124.1
11821,AC144836.1,,AC145141.1
4377,AC145098.1,,AC145141.2
6036,AC145124.1,,AC145146.1
3928,AC145141.1,,AC145207.1
3927,AC145141.2,,AC145207.2
3923,AC145146.1,,AC145207.3
12596,AC145207.1,,AC145207.4
12590,AC145207.2,,AC145207.5
12589,AC145207.3,,AC145207.6
12595,AC145207.4,,AC145207.7
12591,AC145207.5,,AC145207.8
12592,AC145207.6,,AC145212.1
12597,AC145207.7,,AC145285.2
12593,AC145207.8,,AC145285.3
15282,AC145212.1,,AC145285.6
11307,AC145285.2,,AC145343.1
11308,AC145285.3,,AC145350.2
11309,AC145285.6,,AC145350.4
12475,AC145343.1,,AC145423.2
11391,AC145350.2,,AC145423.3
11392,AC145350.4,,AC145543.1
9263,AC145423.2,,AC145625.1
9264,AC145423.3,,AC145625.2
14396,AC145543.1,,AC146507.3
2317,AC145625.1,,AC146944.4
2316,AC145625.2,,AC147067.1
4375,AC146507.3,,AC147067.2
3925,AC146944.4,,AC147651.1
2972,AC147067.1,,AC147651.2
2971,AC147067.2,,AC147651.3
5197,AC147651.1,,AC147651.4
